antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"['jurassic park (1993)', 'forrest gump (1994)']","['terminator 2: judgment day (1991)', 'pulp fiction (1994)']",0.32459016393442625,0.27049180327868855,0.2,0.6161616161616161,2.2779308233853683,1.0,0.11220102123085192,1.9005608283002589,0.8306143561992677,0.5062240663900415,0.4738395187833389,0.6777777777777778
['star wars: episode iv - a new hope (1977)'],"['star wars: episode v - the empire strikes back (1980)', 'matrix, the (1999)']",0.41147540983606556,0.2836065573770492,0.26557377049180325,0.6454183266932271,2.275752481403864,1.0,0.14887664606288628,2.0203904954871983,0.9525258777812164,0.6183206106870228,0.5050461768486694,0.7909172558321627
"['star wars: episode v - the empire strikes back (1980)', 'matrix, the (1999)']",['star wars: episode iv - a new hope (1977)'],0.2836065573770492,0.41147540983606556,0.26557377049180325,0.9364161849710981,2.275752481403864,1.0,0.14887664606288628,9.255886736214586,0.7825098172161482,0.6183206106870228,0.8919606485581333,0.7909172558321627
['star wars: episode iv - a new hope (1977)'],"['silence of the lambs, the (1991)', 'star wars: episode v - the empire strikes back (1980)']",0.41147540983606556,0.22131147540983606,0.20655737704918034,0.50199203187251,2.268260292164675,1.0,0.1154931470034937,1.5636065573770492,0.9500596896140071,0.4846153846153846,0.3604529251415391,0.7176626826029218
"['silence of the lambs, the (1991)', 'star wars: episode v - the empire strikes back (1980)']",['star wars: episode iv - a new hope (1977)'],0.22131147540983606,0.41147540983606556,0.20655737704918034,0.9333333333333335,2.268260292164675,1.0,0.1154931470034937,8.827868852459034,0.7180451127819549,0.4846153846153846,0.8867223769730735,0.7176626826029218
['star wars: episode iv - a new hope (1977)'],"['star wars: episode v - the empire strikes back (1980)', 'forrest gump (1994)']",0.41147540983606556,0.24262295081967214,0.22459016393442624,0.5458167330677292,2.2496500484548294,1.0,0.12475678581026607,1.6675582398619502,0.9438627167923876,0.5229007633587787,0.4003207947431056,0.7357462043717025
"['star wars: episode v - the empire strikes back (1980)', 'forrest gump (1994)']",['star wars: episode iv - a new hope (1977)'],0.24262295081967214,0.41147540983606556,0.22459016393442624,0.9256756756756757,2.2496500484548294,1.0,0.12475678581026607,7.918330849478389,0.7334344487629159,0.5229007633587787,0.8737107581118723,0.7357462043717025
['shrek (2001)'],"['lord of the rings: the fellowship of the ring, the (2001)']",0.2786885245901639,0.32459016393442625,0.20327868852459016,0.7294117647058824,2.247177658942365,1.0,0.11281913464122548,2.4960798289379906,0.7694281524926686,0.5081967213114754,0.5993717875499714,0.6778371954842544
"['lord of the rings: the fellowship of the ring, the (2001)']",['shrek (2001)'],0.32459016393442625,0.2786885245901639,0.20327868852459016,0.6262626262626262,2.247177658942365,1.0,0.11281913464122548,1.9299955693398314,0.821719386157219,0.5081967213114754,0.48186409550045906,0.6778371954842544
"['star wars: episode vi - return of the jedi (1983)', 'forrest gump (1994)']",['star wars: episode iv - a new hope (1977)'],0.23442622950819672,0.41147540983606556,0.21639344262295082,0.9230769230769231,2.2433343548881397,1.0,0.119932813759742,7.650819672131153,0.7239471805852962,0.5038167938931298,0.8692950503535463,0.7244866687097763
['star wars: episode iv - a new hope (1977)'],"['star wars: episode vi - return of the jedi (1983)', 'forrest gump (1994)']",0.41147540983606556,0.23442622950819672,0.21639344262295082,0.5258964143426295,2.2433343548881397,1.0,0.119932813759742,1.614781650365064,0.941736304549675,0.5038167938931298,0.38072122644326334,0.7244866687097763
['star wars: episode vi - return of the jedi (1983)'],['back to the future (1985)'],0.32131147540983607,0.28032786885245903,0.20163934426229507,0.6275510204081632,2.2386322950232724,1.0,0.11156678312281644,1.9322703795194247,0.8152468481206552,0.5040983606557375,0.48247408302728834,0.6734246330110991
['back to the future (1985)'],['star wars: episode vi - return of the jedi (1983)'],0.28032786885245903,0.32131147540983607,0.20163934426229507,0.719298245614035,2.238632295023272,1.0,0.11156678312281644,2.4178278688524584,0.7688204900272239,0.5040983606557375,0.5864056275955588,0.6734246330110991
"['lord of the rings: the fellowship of the ring, the (2001)', 'matrix, the (1999)']",['fight club (1999)'],0.2573770491803279,0.35737704918032787,0.20491803278688525,0.7961783439490445,2.2278384853620055,1.0,0.11293738242407955,3.1528688524590156,0.7421456953642385,0.5,0.6828285454309111,0.6847864196809443
['fight club (1999)'],"['lord of the rings: the fellowship of the ring, the (2001)', 'matrix, the (1999)']",0.35737704918032787,0.2573770491803279,0.20491803278688525,0.573394495412844,2.2278384853620055,1.0,0.11293738242407955,1.7407720782654679,0.8576326530612245,0.5,0.42554225651619176,0.6847864196809443
['star wars: episode iv - a new hope (1977)'],"['star wars: episode vi - return of the jedi (1983)', 'matrix, the (1999)']",0.41147540983606556,0.25245901639344265,0.23114754098360657,0.5617529880478088,2.2251254721374245,1.0,0.12726686374630475,1.7057526080476904,0.9355380390762361,0.5340909090909092,0.41374851471307755,0.7386687018161122
"['star wars: episode vi - return of the jedi (1983)', 'matrix, the (1999)']",['star wars: episode iv - a new hope (1977)'],0.25245901639344265,0.41147540983606556,0.23114754098360657,0.9155844155844155,2.225125472137424,1.0,0.12726686374630475,6.971752837326601,0.7365310439218612,0.5340909090909092,0.8565640487646057,0.7386687018161122
"['star wars: episode iv - a new hope (1977)', 'matrix, the (1999)']",['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],0.3,0.32786885245901637,0.2180327868852459,0.726775956284153,2.216666666666667,1.0,0.11967213114754101,2.4600000000000004,0.7841031149301828,0.532,0.5934959349593496,0.6958879781420766
['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],"['star wars: episode iv - a new hope (1977)', 'matrix, the (1999)']",0.32786885245901637,0.3,0.2180327868852459,0.665,2.216666666666667,1.0,0.11967213114754101,2.0895522388059704,0.8166147075004585,0.532,0.5214285714285716,0.6958879781420766
"['sixth sense, the (1999)']","['matrix, the (1999)', 'forrest gump (1994)']",0.2934426229508197,0.3180327868852459,0.20655737704918034,0.7039106145251397,2.213327190001728,1.0,0.11323300188121474,2.3032477575007735,0.7758627039369499,0.5101214574898786,0.5658304684142674,0.6766975753038069
"['matrix, the (1999)', 'forrest gump (1994)']","['sixth sense, the (1999)']",0.3180327868852459,0.2934426229508197,0.20655737704918034,0.6494845360824743,2.2133271900017277,1.0,0.11323300188121474,2.0157666345226617,0.8038385225885227,0.5101214574898786,0.503910828330184,0.6766975753038069
"['pulp fiction (1994)', 'matrix, the (1999)']",['fight club (1999)'],0.29180327868852457,0.35737704918032787,0.22950819672131148,0.7865168539325843,2.2008040408205343,1.0,0.1252244020424617,3.0101811906816227,0.7704365079365079,0.5468750000000001,0.6677940839257052,0.7143593443974848
['fight club (1999)'],"['pulp fiction (1994)', 'matrix, the (1999)']",0.35737704918032787,0.29180327868852457,0.22950819672131148,0.6422018348623854,2.2008040408205343,1.0,0.1252244020424617,1.979319041614124,0.8490524781341109,0.5468750000000001,0.4947757390417941,0.7143593443974848
"['jurassic park (1993)', 'forrest gump (1994)']",['speed (1994)'],0.32459016393442625,0.28032786885245903,0.2,0.6161616161616161,2.198003426073601,1.0,0.10900833109379199,1.8749352890422775,0.8069791500875376,0.4939271255060729,0.4666482593589655,0.6648059542796385
['speed (1994)'],"['jurassic park (1993)', 'forrest gump (1994)']",0.28032786885245903,0.32459016393442625,0.2,0.7134502923976608,2.198003426073601,1.0,0.10900833109379199,2.357042489126798,0.7573471750252063,0.4939271255060729,0.5757395105887695,0.6648059542796385
"['fugitive, the (1993)']",['batman (1989)'],0.3114754098360656,0.30983606557377047,0.21147540983606558,0.6789473684210526,2.191311612364244,1.0,0.11496909432948134,2.1496909432948135,0.7895902547065339,0.516,0.5348168521065133,0.6807435254803675
['batman (1989)'],"['fugitive, the (1993)']",0.30983606557377047,0.3114754098360656,0.21147540983606558,0.6825396825396826,2.191311612364244,1.0,0.11496909432948134,2.1688524590163936,0.7877147434126941,0.516,0.5389266817838246,0.6807435254803675
['star wars: episode v - the empire strikes back (1980)'],['star wars: episode iv - a new hope (1977)'],0.34590163934426227,0.41147540983606556,0.3114754098360656,0.9004739336492892,2.18840278695644,1.0,0.16914539102391832,5.913270882123346,0.8302202875610077,0.6985294117647061,0.8308888566185694,0.828723022601537
['star wars: episode iv - a new hope (1977)'],['star wars: episode v - the empire strikes back (1980)'],0.41147540983606556,0.34590163934426227,0.3114754098360656,0.7569721115537849,2.18840278695644,1.0,0.16914539102391832,2.6914539102391832,0.9227239407711479,0.6985294117647061,0.6284536041298465,0.828723022601537
"['pulp fiction (1994)', 'forrest gump (1994)']","['jurassic park (1993)', 'shawshank redemption, the (1994)']",0.3770491803278688,0.25245901639344265,0.2081967213114754,0.5521739130434783,2.1871823828345565,1.0,0.11300725611394785,1.6692662740728954,0.8713220058019063,0.49416342412451364,0.4009344012204424,0.6884246188594014
"['jurassic park (1993)', 'shawshank redemption, the (1994)']","['pulp fiction (1994)', 'forrest gump (1994)']",0.25245901639344265,0.3770491803278688,0.2081967213114754,0.8246753246753246,2.1871823828345565,1.0,0.11300725611394785,3.5531268973891903,0.7261016715015886,0.49416342412451364,0.7185577580314421,0.6884246188594014
"['terminator 2: judgment day (1991)', 'pulp fiction (1994)', 'forrest gump (1994)']",['jurassic park (1993)'],0.23442622950819672,0.3901639344262295,0.2,0.8531468531468532,2.1866368925192456,1.0,0.10853533996237572,4.152693208430915,0.7088496507178713,0.4710424710424711,0.7591924204827433,0.68287594758183
['jurassic park (1993)'],"['terminator 2: judgment day (1991)', 'pulp fiction (1994)', 'forrest gump (1994)']",0.3901639344262295,0.23442622950819672,0.2,0.5126050420168068,2.1866368925192456,1.0,0.10853533996237572,1.570746184284907,0.8898730830248547,0.4710424710424711,0.3633599049898333,0.68287594758183
"['star wars: episode v - the empire strikes back (1980)', 'matrix, the (1999)']",['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],0.2836065573770492,0.32786885245901637,0.20327868852459016,0.7167630057803468,2.1861271676300578,1.0,0.11029293200752485,2.3730344596855137,0.7573632538569425,0.49799196787148603,0.5785986183561257,0.6683815028901734
['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],"['star wars: episode v - the empire strikes back (1980)', 'matrix, the (1999)']",0.32786885245901637,0.2836065573770492,0.20327868852459016,0.62,2.1861271676300578,1.0,0.11029293200752485,1.8852459016393441,0.8072383949645946,0.49799196787148603,0.4695652173913043,0.6683815028901734
['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],"['star wars: episode vi - return of the jedi (1983)', 'star wars: episode iv - a new hope (1977)']",0.32786885245901637,0.28688524590163933,0.20491803278688525,0.6250000000000001,2.1785714285714293,1.0,0.11085729642569203,1.9016393442622956,0.8048780487804879,0.5000000000000001,0.47413793103448293,0.6696428571428572
"['star wars: episode vi - return of the jedi (1983)', 'star wars: episode iv - a new hope (1977)']",['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],0.28688524590163933,0.32786885245901637,0.20491803278688525,0.7142857142857143,2.178571428571429,1.0,0.11085729642569203,2.352459016393443,0.7586206896551724,0.5000000000000001,0.5749128919860627,0.6696428571428572
['jurassic park (1993)'],"['batman (1989)', 'forrest gump (1994)']",0.3901639344262295,0.23934426229508196,0.20327868852459016,0.5210084033613446,2.176815931852193,1.0,0.10989518946519754,1.5880356629278114,0.8864897676031912,0.476923076923077,0.3702912199362504,0.6851617359272477
"['batman (1989)', 'forrest gump (1994)']",['jurassic park (1993)'],0.23934426229508196,0.3901639344262295,0.20327868852459016,0.8493150684931507,2.176815931852193,1.0,0.10989518946519754,4.047093889716842,0.7107202447163516,0.476923076923077,0.7529091176903817,0.6851617359272477
['star wars: episode vi - return of the jedi (1983)'],['star wars: episode iv - a new hope (1977)'],0.32131147540983607,0.41147540983606556,0.28688524590163933,0.8928571428571428,2.1698918611269207,1.0,0.15467347487234615,5.492896174863385,0.7943961352657005,0.6433823529411764,0.8179466772781535,0.7950341491178143
['star wars: episode iv - a new hope (1977)'],['star wars: episode vi - return of the jedi (1983)'],0.41147540983606556,0.32131147540983607,0.28688524590163933,0.697211155378486,2.1698918611269207,1.0,0.15467347487234615,2.2414581535806724,0.9161002785515321,0.6433823529411764,0.553861847296803,0.7950341491178143
['fight club (1999)'],['memento (2000)'],0.35737704918032787,0.260655737704918,0.20163934426229507,0.5642201834862385,2.164618314003808,1.0,0.10848696586938995,1.6966005176876615,0.8372324539571928,0.484251968503937,0.4105860574869301,0.6689025445733079
['memento (2000)'],['fight club (1999)'],0.260655737704918,0.35737704918032787,0.20163934426229507,0.7735849056603774,2.164618314003808,1.0,0.10848696586938995,2.838251366120219,0.7277053701800876,0.484251968503937,0.6476703889102812,0.6689025445733079
"['speed (1994)', 'forrest gump (1994)']",['jurassic park (1993)'],0.23770491803278687,0.3901639344262295,0.2,0.8413793103448277,2.1564763836569116,1.0,0.1072561139478635,3.8446186742694257,0.7035078441741583,0.46743295019157094,0.7398961809417874,0.6769921761808173
['jurassic park (1993)'],"['speed (1994)', 'forrest gump (1994)']",0.3901639344262295,0.23770491803278687,0.2,0.5126050420168068,2.1564763836569116,1.0,0.1072561139478635,1.5640192198982479,0.879384805217698,0.46743295019157094,0.3606216680220476,0.6769921761808173
['jurassic park (1993)'],"['fugitive, the (1993)', 'forrest gump (1994)']",0.3901639344262295,0.2442622950819672,0.20491803278688525,0.5252100840336135,2.1501889346342566,1.0,0.10961569470572428,1.591730741331786,0.8771612903225808,0.4770992366412214,0.37175303961063827,0.6820681292651289
"['fugitive, the (1993)', 'forrest gump (1994)']",['jurassic park (1993)'],0.2442622950819672,0.3901639344262295,0.20491803278688525,0.8389261744966443,2.1501889346342566,1.0,0.10961569470572428,3.786065573770492,0.7078177874186551,0.4770992366412214,0.735873565706863,0.6820681292651289
"['matrix, the (1999)', 'forrest gump (1994)']",['fight club (1999)'],0.3180327868852459,0.35737704918032787,0.2442622950819672,0.7680412371134021,2.149106213941171,1.0,0.13060467616232196,2.770418943533698,0.7840410428497678,0.5665399239543725,0.6390437618346309,0.7257637378227562
['fight club (1999)'],"['matrix, the (1999)', 'forrest gump (1994)']",0.35737704918032787,0.3180327868852459,0.2442622950819672,0.6834862385321101,2.149106213941171,1.0,0.13060467616232196,2.154621050130672,0.8320435556773045,0.5665399239543725,0.5358812632321808,0.7257637378227562
['terminator 2: judgment day (1991)'],"['jurassic park (1993)', 'braveheart (1995)']",0.36721311475409835,0.2639344262295082,0.2081967213114754,0.5669642857142857,2.148125554569654,1.0,0.11127653856490191,1.6997802940679396,0.8446411815103423,0.4922480620155039,0.4116886732421254,0.6778920807453417
"['jurassic park (1993)', 'braveheart (1995)']",['terminator 2: judgment day (1991)'],0.2639344262295082,0.36721311475409835,0.2081967213114754,0.7888198757763976,2.148125554569654,1.0,0.11127653856490191,2.9964320154291233,0.7261280535924102,0.4922480620155039,0.6662697518746179,0.6778920807453417
"['lord of the rings: the fellowship of the ring, the (2001)']","['matrix, the (1999)', 'fight club (1999)']",0.32459016393442625,0.29508196721311475,0.20491803278688525,0.6313131313131313,2.139450056116723,1.0,0.10913732867508734,1.9119694587918254,0.7885436893203882,0.4940711462450592,0.47697909325816296,0.6628787878787878
"['matrix, the (1999)', 'fight club (1999)']","['lord of the rings: the fellowship of the ring, the (2001)']",0.29508196721311475,0.32459016393442625,0.20491803278688525,0.6944444444444445,2.139450056116723,1.0,0.10913732867508734,2.21043219076006,0.7555348837209303,0.4940711462450592,0.5475997842502698,0.6628787878787878
['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],['star wars: episode v - the empire strikes back (1980)'],0.32786885245901637,0.34590163934426227,0.24262295081967214,0.7400000000000001,2.1393364928909957,1.0,0.12921257726417634,2.5157629255989926,0.792353328938695,0.5627376425855514,0.6025062656641605,0.7207109004739337
['star wars: episode v - the empire strikes back (1980)'],['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)'],0.34590163934426227,0.32786885245901637,0.24262295081967214,0.7014218009478673,2.1393364928909957,1.0,0.12921257726417634,2.251105906843612,0.8141976563029196,0.5627376425855514,0.5557738989712172,0.7207109004739337
"['pulp fiction (1994)', 'matrix, the (1999)']",['american beauty (1999)'],0.29180327868852457,0.3344262295081967,0.2081967213114754,0.7134831460674158,2.133454505397665,1.0,0.11061005106154259,2.3229829636772745,0.7501822688830562,0.49803921568627446,0.569519012564344,0.6680160828376295
['american beauty (1999)'],"['pulp fiction (1994)', 'matrix, the (1999)']",0.3344262295081967,0.29180327868852457,0.2081967213114754,0.6225490196078431,2.133454505397665,1.0,0.11061005106154259,1.8762614434745584,0.7982234979248284,0.49803921568627446,0.4670252360203341,0.6680160828376295
['jurassic park (1993)'],"['independence day (a.k.a. id4) (1996)', 'forrest gump (1994)']",0.3901639344262295,0.24262295081967214,0.20163934426229507,0.5168067226890757,2.130081762434704,1.0,0.10697661918839022,1.56744119743407,0.8699624093015125,0.46768060836501896,0.36201753428644196,0.6739439018850784
"['independence day (a.k.a. id4) (1996)', 'forrest gump (1994)']",['jurassic park (1993)'],0.24262295081967214,0.3901639344262295,0.20163934426229507,0.831081081081081,2.1300817624347035,1.0,0.10697661918839022,3.61022950819672,0.7004892126843346,0.46768060836501896,0.7230092996222028,0.6739439018850784
['jurassic park (1993)'],"['terminator 2: judgment day (1991)', 'forrest gump (1994)']",0.3901639344262295,0.2786885245901639,0.22950819672131148,0.5882352941176471,2.1107266435986163,1.0,0.12077398548777213,1.7517564402810306,0.8629032258064517,0.5223880597014927,0.429144385026738,0.7058823529411765
"['terminator 2: judgment day (1991)', 'forrest gump (1994)']",['jurassic park (1993)'],0.2786885245901639,0.3901639344262295,0.22950819672131148,0.823529411764706,2.1107266435986163,1.0,0.12077398548777213,3.4557377049180342,0.7295454545454547,0.5223880597014927,0.7106261859582544,0.7058823529411765
['terminator 2: judgment day (1991)'],"['pulp fiction (1994)', 'jurassic park (1993)']",0.36721311475409835,0.2836065573770492,0.21967213114754097,0.5982142857142857,2.1093104872006605,1.0,0.11552808384842783,1.783023679417122,0.8311035496094656,0.5095057034220531,0.4391549525988885,0.6863903798513624
"['pulp fiction (1994)', 'jurassic park (1993)']",['terminator 2: judgment day (1991)'],0.2836065573770492,0.36721311475409835,0.21967213114754097,0.7745664739884391,2.10931048720066,1.0,0.11552808384842783,2.806977721731818,0.7341097715085898,0.5095057034220531,0.6437449459402795,0.6863903798513624
"['pulp fiction (1994)', 'jurassic park (1993)', 'forrest gump (1994)']",['terminator 2: judgment day (1991)'],0.25901639344262295,0.36721311475409835,0.2,0.7721518987341772,2.102735081374322,1.0,0.10488578339156142,2.777231329690346,0.7077469896996954,0.4692307692307693,0.6399291663933889,0.6583973779385173
['terminator 2: judgment day (1991)'],"['pulp fiction (1994)', 'jurassic park (1993)', 'forrest gump (1994)']",0.36721311475409835,0.25901639344262295,0.2,0.5446428571428572,2.102735081374322,1.0,0.10488578339156142,1.627258116361299,0.8287607236897988,0.4692307692307693,0.38546934260429844,0.6583973779385173
['fight club (1999)'],"['shawshank redemption, the (1994)', 'matrix, the (1999)']",0.35737704918032787,0.2967213114754098,0.22295081967213115,0.6238532110091743,2.1024887221856154,1.0,0.11690943294813223,1.86969212315074,0.8159888955582234,0.5171102661596959,0.46515258441863955,0.6876172132393938
"['shawshank redemption, the (1994)', 'matrix, the (1999)']",['fight club (1999)'],0.2967213114754098,0.35737704918032787,0.22295081967213115,0.7513812154696133,2.1024887221856154,1.0,0.11690943294813223,2.5847723132969045,0.7456122309063485,0.5171102661596959,0.6131187281542453,0.6876172132393938
"['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)', 'matrix, the (1999)']",['star wars: episode iv - a new hope (1977)'],0.25245901639344265,0.41147540983606556,0.2180327868852459,0.8636363636363635,2.0988772183991307,1.0,0.1141521096479441,4.315846994535516,0.7003693444136657,0.4889705882352942,0.7682957710812862,0.6967584208620066
['star wars: episode iv - a new hope (1977)'],"['raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981)', 'matrix, the (1999)']",0.41147540983606556,0.25245901639344265,0.2180327868852459,0.5298804780876495,2.0988772183991307,1.0,0.1141521096479441,1.5901083634342876,0.8896056296730684,0.4889705882352942,0.37111204305584683,0.6967584208620066
"['pulp fiction (1994)', 'fight club (1999)', 'forrest gump (1994)']","['matrix, the (1999)']",0.21311475409836064,0.4557377049180328,0.20327868852459016,0.9538461538461539,2.092971776425014,1.0,0.10615425960763236,11.79234972677597,0.6636424731182796,0.4366197183098592,0.9151992585727526,0.6999446596568899
"['matrix, the (1999)']","['pulp fiction (1994)', 'fight club (1999)', 'forrest gump (1994)']",0.4557377049180328,0.21311475409836064,0.20327868852459016,0.4460431654676259,2.092971776425014,1.0,0.10615425960763236,1.4204811581860761,0.9594830936649826,0.4366197183098592,0.2960131894484413,0.6999446596568899
"['terminator 2: judgment day (1991)', 'braveheart (1995)']",['jurassic park (1993)'],0.25573770491803277,0.3901639344262295,0.2081967213114754,0.8141025641025641,2.086565395388925,1.0,0.10841709217952164,3.2804974561899374,0.6996774081653889,0.4756554307116105,0.6951681830714089,0.6738580047403577
['jurassic park (1993)'],"['terminator 2: judgment day (1991)', 'braveheart (1995)']",0.3901639344262295,0.25573770491803277,0.2081967213114754,0.5336134453781513,2.086565395388925,1.0,0.10841709217952164,1.5958056417072812,0.8539073744814158,0.4756554307116105,0.3733572724243882,0.6738580047403577
['jurassic park (1993)'],"['terminator 2: judgment day (1991)', 'pulp fiction (1994)']",0.3901639344262295,0.27049180327868855,0.21967213114754097,0.5630252100840336,2.0814871403106694,1.0,0.11413598495028217,1.669451450189155,0.8519900497512437,0.4981412639405204,0.40100084977811346,0.6875732111026228
"['terminator 2: judgment day (1991)', 'pulp fiction (1994)']",['jurassic park (1993)'],0.27049180327868855,0.3901639344262295,0.21967213114754097,0.812121212121212,2.0814871403106694,1.0,0.11413598495028217,3.2459016393442606,0.7122253899044104,0.4981412639405204,0.6919191919191918,0.6875732111026228
['back to the future (1985)'],['star wars: episode v - the empire strikes back (1980)'],0.28032786885245903,0.34590163934426227,0.2,0.7134502923976608,2.062581414040631,1.0,0.10303413061005108,2.282669789227166,0.7158407707532023,0.4692307692307693,0.5619164871242432,0.6458246722651811
['star wars: episode v - the empire strikes back (1980)'],['back to the future (1985)'],0.34590163934426227,0.28032786885245903,0.2,0.5781990521327015,2.062581414040631,1.0,0.10303413061005108,1.7061889850801255,0.7876042565429968,0.4692307692307693,0.41389845512744405,0.6458246722651811
['speed (1994)'],['terminator 2: judgment day (1991)'],0.28032786885245903,0.36721311475409835,0.21147540983606558,0.7543859649122807,2.0543546365914787,1.0,0.10853533996237572,2.576346604215457,0.7131429782274727,0.4849624060150377,0.6118534678665576,0.665139411027569
['terminator 2: judgment day (1991)'],['speed (1994)'],0.36721311475409835,0.28032786885245903,0.21147540983606558,0.5758928571428572,2.0543546365914787,1.0,0.10853533996237572,1.6969111302847284,0.8110615736835763,0.4849624060150377,0.4106939472827857,0.665139411027569
['jurassic park (1993)'],['speed (1994)'],0.3901639344262295,0.28032786885245903,0.22459016393442624,0.5756302521008404,2.053417858371419,1.0,0.11521633969363075,1.6958610615159877,0.8412212542186641,0.5036764705882353,0.4103290518941063,0.6883999213720576
['speed (1994)'],['jurassic park (1993)'],0.28032786885245903,0.3901639344262295,0.22459016393442624,0.8011695906432749,2.053417858371419,1.0,0.11521633969363075,3.067116682738669,0.712834411319688,0.5036764705882353,0.6739608878827895,0.6883999213720576
"['star wars: episode iv - a new hope (1977)', 'fight club (1999)']","['matrix, the (1999)']",0.21967213114754097,0.4557377049180328,0.20491803278688525,0.9328358208955224,2.0468699667131967,1.0,0.10480515990325183,8.10346083788707,0.6554285714285715,0.4355400696864111,0.876595935982737,0.6912380543326533
"['matrix, the (1999)']","['star wars: episode iv - a new hope (1977)', 'fight club (1999)']",0.4557377049180328,0.21967213114754097,0.20491803278688525,0.4496402877697842,2.0468699667131967,1.0,0.10480515990325183,1.417850637522769,0.9397108433734941,0.4355400696864111,0.29470709146968144,0.6912380543326533
"['matrix, the (1999)']","['fight club (1999)', 'forrest gump (1994)']",0.4557377049180328,0.26229508196721313,0.2442622950819672,0.5359712230215827,2.043390287769784,1.0,0.1247245364149422,1.5897826915745328,0.9381822592382953,0.5155709342560554,0.3709832134292566,0.7336106115107913
"['fight club (1999)', 'forrest gump (1994)']","['matrix, the (1999)']",0.26229508196721313,0.4557377049180328,0.2442622950819672,0.9312499999999999,2.043390287769784,1.0,0.1247245364149422,7.916542473919513,0.6921700223713646,0.5155709342560554,0.8736822289156625,0.7336106115107913
"['mask, the (1994)']",['jurassic park (1993)'],0.2573770491803279,0.3901639344262295,0.20491803278688525,0.7961783439490445,2.040625167264358,1.0,0.10449879064767537,2.99200819672131,0.6866931567328919,0.462962962962963,0.6657763166906376,0.660694213991329
['jurassic park (1993)'],"['mask, the (1994)']",0.3901639344262295,0.2573770491803279,0.20491803278688525,0.5252100840336135,2.040625167264358,1.0,0.10449879064767537,1.5641085158856811,0.836215053763441,0.462962962962963,0.36065817055298943,0.660694213991329
['apollo 13 (1995)'],"['fugitive, the (1993)']",0.3295081967213115,0.3114754098360656,0.2081967213114754,0.6318407960199005,2.0285415030112595,1.0,0.10556302069336199,1.870181657066903,0.7562135417669369,0.48106060606060597,0.4652925846955698,0.6501309243257397
"['fugitive, the (1993)']",['apollo 13 (1995)'],0.3114754098360656,0.3295081967213115,0.2081967213114754,0.6684210526315789,2.0285415030112595,1.0,0.10556302069336199,2.022118136872235,0.7364079490063742,0.48106060606060597,0.5054690516021103,0.6501309243257397
"['fugitive, the (1993)']","['jurassic park (1993)', 'forrest gump (1994)']",0.3114754098360656,0.32459016393442625,0.20491803278688525,0.6578947368421052,2.0268474215842636,1.0,0.10381617844665413,1.9742749054224462,0.7358095238095239,0.4752851711026615,0.4934849259070004,0.6446039340776182
"['jurassic park (1993)', 'forrest gump (1994)']","['fugitive, the (1993)']",0.32459016393442625,0.3114754098360656,0.20491803278688525,0.6313131313131313,2.0268474215842636,1.0,0.10381617844665413,1.867505052773411,0.7500970873786407,0.4752851711026615,0.46452621452621445,0.6446039340776182
['batman (1989)'],"['jurassic park (1993)', 'forrest gump (1994)']",0.30983606557377047,0.32459016393442625,0.20327868852459016,0.6560846560846562,2.021270910159799,1.0,0.10270894920720236,1.963883984867592,0.7320894950578498,0.47148288973384034,0.49080495197000057,0.6411736411736412
"['jurassic park (1993)', 'forrest gump (1994)']",['batman (1989)'],0.32459016393442625,0.30983606557377047,0.20327868852459016,0.6262626262626262,2.021270910159799,1.0,0.10270894920720236,1.8466548515728842,0.7480817413091136,0.47148288973384034,0.45848028983420896,0.6411736411736412
['jurassic park (1993)'],"['apollo 13 (1995)', 'forrest gump (1994)']",0.3901639344262295,0.27049180327868855,0.21147540983606558,0.5420168067226891,2.003819709702063,1.0,0.10593926363880678,1.5928711084373592,0.8214553638409603,0.47080291970802923,0.3722028137097536,0.6619174942704354
"['apollo 13 (1995)', 'forrest gump (1994)']",['jurassic park (1993)'],0.27049180327868855,0.3901639344262295,0.21147540983606558,0.7818181818181817,2.0038197097020625,1.0,0.10593926363880678,2.7950819672131137,0.6866997648288476,0.47080291970802923,0.6422287390029325,0.6619174942704354
"['matrix, the (1999)']","['lord of the rings: the fellowship of the ring, the (2001)', 'fight club (1999)']",0.4557377049180328,0.22459016393442624,0.20491803278688525,0.4496402877697842,2.002047996639185,1.0,0.1025638269282451,1.4089146040930036,0.9196144578313253,0.4310344827586207,0.29023377492509167,0.6810245234469359
